id_season,team_id,season_name,country,championship_name,team_code,team_logo,attacking_overall__played,attacking_overall__goals,attacking_overall__xg,attacking_overall__goals_vs_xg,attacking_overall__shots,attacking_overall__sot,attacking_overall__conv_pct,attacking_overall__xg_per_shot,attacking_set_pieces__goals,attacking_set_pieces__shots,attacking_set_pieces__xg,attacking_set_pieces__goal_pct,attacking_set_pieces__shot_pct,attacking_set_pieces__xg_pct,attacking_misc__touches_in_box,attacking_misc__hit_post,attacking_misc__offsides,attacking_misc__penalties__total,attacking_misc__penalties__goals,attacking_misc__free_kicks__total,attacking_misc__free_kicks__goals,attacking_misc__headers__total,attacking_misc__headers__goals,attacking_misc__fast_breaks__total,attacking_misc__fast_breaks__goals,passing__avg_poss,passing__all_passes__pct,passing__final_third_passes__successful,passing__final_third_passes__pct,passing__pass_direction__fwd,passing__pass_direction__bwd,passing__pass_direction__left,passing__pass_direction__right,passing__crosses__total,passing__crosses__successful,passing__crosses__pct,passing__through_balls,pressing__pressed_seqs,pressing__ppda,pressing__start_distance_m,pressing__total,pressing__high_turnovers__shot_ending,pressing__high_turnovers__goal_ending,pressing__high_turnovers__pct_end_in_shot,sequences__ten_plus_passes,sequences__direct_speed,sequences__passes_per_seq,sequences__sequence_time,sequences__build_ups__total,sequences__build_ups__goals,sequences__direct_attacks__total,sequences__direct_attacks__goals,misc.__subs_used,misc.__subs_goals,misc.__errors_lead_to_shot,misc.__errors_lead_to_goal,misc.__fouled,misc.__yellows,misc.__reds,misc.__pens_won,misc.__fouls,misc.__opp_yellows,misc.__opp_reds,misc.__pens_conceded,defending_overall__goals,defending_overall__xg,defending_overall__goals_vs_xg,defending_overall__shots,defending_overall__sot,defending_overall__conv_pct,defending_overall__xg_per_shot,defending_overall__shots_in_box_pct,defending_overall__goals_in_box_pct,defending_set_pieces__goals,defending_set_pieces__shots,defending_set_pieces__xg,defending_set_pieces__goal_pct,defending_set_pieces__shot_pct,defending_set_pieces__xg_pct,defending_defensive_actions__avg_poss,defending_defensive_actions__tackles,defending_defensive_actions__interceptions,defending_defensive_actions__recoveries,defending_defensive_actions__blocks,defending_defensive_actions__clearances,defending_defensive_actions__ground_duels_won,defending_defensive_actions__aerial_duels_won,defending_misc__touches_in_box,defending_misc__hit_post,defending_misc__offsides,defending_misc__penalties__total,defending_misc__penalties__goals,defending_misc__free_kicks__total,defending_misc__free_kicks__goals,defending_misc__headers__total,defending_misc__headers__goals,defending_misc__fast_breaks__total,defending_misc__fast_breaks__goals,% Estimated,Annual Wages,Weekly Wages
3,181,2025/26,Espagne,LaLiga,Mallorca,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=50x1m4u58lffhq6v6ga1hbxmy,7,0.86,0.85,0.01,10.86,4.14,7.89,0.08,0.14,3.57,0.16,16.67,32.89,18.46,16.29,0.0,0.86,0.14,0.14,0.29,0.0,3.14,0.43,0.29,0.0,42.8,80.0,64.14,67.0,37.8,16.6,23.2,22.4,13.14,2.86,21.7,0.14,6.43,14.7,38.4,5.14,0.43,0.0,8.33,6.0,1.9,3.2,9.11,1.29,0.0,0.43,0.0,5.0,0.0,0.57,0.29,11.57,1.43,0.29,0.14,11.14,1.86,0.29,0.29,1.57,1.87,-0.3,14.14,4.86,11.11,0.13,57.58,81.82,0.14,3.14,0.36,9.09,22.22,19.13,42.8,15,6,43,3,24,51.6,53.3,28.0,0.57,1.71,0.29,0.14,0.29,0.0,2.0,0.29,0.86,0.29,100%,26170000.0,503269.0
3,173,2025/26,Espagne,LaLiga,Alavés,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4dtdjgnpdq9uw4sdutti0vaar,7,0.86,0.84,0.02,9.29,3.57,9.23,0.09,0.43,2.71,0.17,50.0,29.23,20.74,15.29,0.29,2.29,0.29,0.29,0.14,0.0,1.71,0.14,1.0,0.0,51.2,79.5,80.14,65.7,34.7,15.0,24.3,26.1,13.29,2.57,19.4,0.57,11.43,9.9,43.6,6.86,0.57,0.0,8.33,8.86,1.69,3.13,7.6,1.71,0.0,1.14,0.0,5.0,0.0,0.57,0.14,14.0,2.29,0.0,0.29,16.14,2.71,0.0,0.0,1.0,0.92,0.08,11.14,3.43,8.97,0.08,58.97,85.71,0.0,4.0,0.18,0.0,35.9,19.4,51.2,19,8,47,4,27,47.7,52.2,21.57,0.29,2.43,0.0,0.0,0.43,0.0,2.43,0.0,0.71,0.29,100%,9040000.0,173846.0
3,2893,2025/26,Espagne,LaLiga,Girona,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7h7eg7q7dbwvzww78h9d5eh0h,7,0.43,0.83,-0.41,10.0,3.43,4.29,0.08,0.0,2.29,0.21,0.0,22.86,24.95,20.43,0.0,1.71,0.0,0.0,0.14,0.0,1.43,0.0,0.57,0.14,45.5,83.5,68.0,68.8,32.9,15.8,25.1,26.2,9.0,1.71,19.1,1.29,6.43,19.1,37.7,3.86,0.43,0.0,11.11,9.71,1.58,3.48,10.5,2.57,0.0,0.71,0.14,5.0,0.0,1.43,0.57,12.57,1.29,0.43,0.0,9.14,1.14,0.0,0.29,2.29,2.14,0.15,17.14,5.71,13.33,0.13,70.83,87.5,0.29,3.57,0.32,12.5,20.83,14.84,45.5,13,8,42,5,24,50.2,42.3,30.43,0.57,0.86,0.29,0.29,0.29,0.14,3.71,0.29,1.71,0.29,95%,28965000.0,557019.0
3,179,2025/26,Espagne,LaLiga,Sevilla,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=10eyb18v5puw4ez03ocaug09m,7,1.57,0.76,0.81,10.43,3.14,15.07,0.07,0.0,2.86,0.11,0.0,27.4,14.76,22.29,0.43,2.57,0.0,0.0,0.29,0.0,1.86,0.0,1.0,0.29,53.3,82.5,83.57,71.3,33.3,15.0,25.1,26.5,11.29,3.43,30.4,1.14,11.57,9.6,41.1,7.0,1.0,0.0,14.29,9.0,1.98,3.4,9.15,1.43,0.14,1.71,0.0,4.43,0.43,0.43,0.0,13.86,3.0,0.0,0.0,15.0,1.71,0.14,0.29,1.43,1.64,-0.21,12.29,4.57,11.63,0.13,65.12,70.0,0.29,4.43,0.41,20.0,36.05,24.89,53.3,20,8,53,4,29,49.3,59.9,24.14,0.14,1.29,0.29,0.29,0.29,0.14,2.29,0.0,1.0,0.29,75%,44310000.0,852115.0
3,187,2025/26,Espagne,LaLiga,Oviedo,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=clo928vcczjp0mczavs5o7p5k,7,0.57,0.76,-0.18,7.57,2.86,7.55,0.1,0.14,1.57,0.14,25.0,20.75,18.49,14.29,0.43,2.57,0.14,0.0,0.14,0.0,0.71,0.0,0.86,0.29,37.8,80.7,49.0,66.0,33.7,16.1,24.2,25.9,7.71,1.43,18.5,1.0,5.14,18.2,36.4,3.71,0.86,0.14,23.08,7.0,1.6,3.17,8.88,1.29,0.0,0.86,0.29,5.0,0.29,1.57,0.43,10.0,2.0,0.43,0.14,11.14,1.14,0.0,0.14,1.71,1.72,-0.01,18.86,7.0,9.09,0.09,61.36,91.67,0.86,4.57,0.47,50.0,24.24,27.53,37.8,17,6,42,5,32,50.4,53.4,32.29,0.29,1.0,0.14,0.0,0.29,0.0,2.57,0.71,0.57,0.14,96%,9725000.0,187019.0
3,1450,2025/26,Espagne,LaLiga,Getafe,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1n1j0wsl763lq7ee1k0c11c02,7,1.14,0.67,0.47,8.71,2.86,13.11,0.08,0.57,3.57,0.2,50.0,40.98,29.58,15.0,0.14,2.14,0.0,0.0,0.29,0.0,1.43,0.29,0.14,0.14,40.0,71.2,52.0,56.4,40.3,15.4,22.2,22.1,10.43,2.0,19.2,0.14,12.43,11.8,43.2,5.43,0.57,0.0,10.53,2.0,1.73,2.31,6.04,0.14,0.0,0.29,0.14,3.43,0.0,0.57,0.0,14.43,2.29,0.0,0.0,14.0,2.86,0.14,0.0,1.29,0.94,0.35,10.29,3.57,12.5,0.09,59.72,88.89,0.29,3.43,0.17,22.22,33.33,18.16,40.0,19,8,42,2,29,51.3,42.1,17.71,0.43,2.57,0.0,0.0,0.43,0.0,2.0,0.14,1.14,0.43,95%,16320000.0,313846.0
4,1,2025/26,Angleterre,Premier League,Manchester Utd,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=6eqit8ye8aomdsrrq0hk3v7gh,6,1.17,2.04,-0.87,15.83,4.67,7.37,0.13,0.17,4.67,0.52,14.29,29.47,25.29,27.67,0.67,1.67,0.5,0.17,0.33,0.0,3.67,0.17,1.5,0.0,53.7,82.0,95.67,73.4,33.3,16.0,24.9,25.8,13.67,4.5,32.9,3.33,10.83,12.3,43.4,6.17,0.17,0.17,2.7,10.33,1.87,3.45,9.35,2.0,0.0,1.5,0.0,4.33,0.0,0.83,0.5,12.33,0.83,0.17,0.5,9.67,2.83,0.17,0.0,1.83,1.56,0.27,9.33,4.17,19.64,0.17,76.79,90.91,0.5,3.83,0.57,27.27,41.07,36.55,53.7,19,7,45,3,21,53.9,48.9,23.5,0.17,1.83,0.0,0.0,0.33,0.0,1.67,0.5,0.67,0.5,35%,184072961.0,3539865.0
4,31,2025/26,Angleterre,Premier League,Crystal Palace,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1c8m2ko0wxq1asfkuykurdr0y,6,1.33,1.9,-0.57,12.17,4.67,10.96,0.16,0.67,4.83,0.71,50.0,39.73,37.4,20.67,0.67,1.33,0.17,0.17,0.0,0.0,3.17,0.33,0.5,0.0,39.9,78.8,56.83,60.8,36.2,13.6,24.7,25.5,10.0,2.83,28.3,2.83,8.17,16.6,39.2,3.83,0.5,0.0,13.04,6.83,2.11,3.26,8.68,1.33,0.0,1.17,0.0,3.0,0.17,1.0,0.17,9.5,2.33,0.0,0.17,9.5,2.33,0.0,0.0,0.5,1.14,-0.64,12.5,2.5,4.0,0.09,72.0,100.0,0.17,3.67,0.3,33.33,29.33,26.07,39.9,20,8,41,4,32,52.9,48.7,22.67,0.17,1.0,0.0,0.0,0.33,0.0,2.5,0.17,0.83,0.0,94%,65589561.0,1261338.0
4,43,2025/26,Angleterre,Premier League,Manchester City,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=a3nyxabgsqlnqfkeg41m6tnpp,6,2.33,1.89,0.44,12.67,4.67,18.42,0.15,0.0,2.67,0.27,0.0,21.05,14.21,30.5,0.17,0.83,0.0,0.0,0.17,0.0,2.17,0.17,1.17,0.5,55.1,86.3,109.67,78.0,28.9,16.6,27.5,27.0,7.17,2.33,32.6,2.83,9.33,15.2,43.0,6.33,1.67,0.0,26.32,14.83,1.6,4.2,11.43,5.0,0.33,0.5,0.0,4.5,0.17,0.83,0.17,10.83,1.33,0.0,0.0,8.33,1.83,0.0,0.17,1.0,1.13,-0.13,11.0,3.67,9.09,0.1,74.24,100.0,0.0,2.83,0.27,0.0,25.76,23.52,55.1,15,7,45,3,29,50.6,56.5,24.33,0.0,2.33,0.17,0.17,0.17,0.0,1.67,0.0,1.0,0.0,60%,224349474.0,4314413.0
4,36,2025/26,Angleterre,Premier League,Brighton,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=e5p0ehyguld7egzhiedpdnc3w,6,1.5,1.74,-0.24,10.83,4.0,13.85,0.16,0.17,2.33,0.27,11.11,21.54,15.3,24.0,0.33,2.0,0.5,0.33,0.5,0.0,1.67,0.5,0.83,0.0,44.8,81.4,67.0,66.0,34.2,15.7,23.7,26.5,7.83,2.17,27.7,0.83,12.17,10.1,43.4,8.17,2.17,0.33,26.53,7.17,1.95,3.17,8.82,1.83,0.0,1.17,0.17,4.83,0.83,0.17,0.0,12.0,3.0,0.0,0.5,13.67,3.0,0.17,0.17,1.5,1.44,0.06,11.17,3.17,13.43,0.13,62.69,77.78,0.17,3.17,0.27,11.11,28.36,18.57,44.8,20,8,48,3,27,48.6,43.9,25.0,0.0,1.0,0.17,0.17,0.67,0.0,2.0,0.17,0.83,0.0,94%,56844285.0,1093159.0
4,8,2025/26,Angleterre,Premier League,Chelsea,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=9q0arba2kbnywth8bkxlhgmdr,6,1.83,1.7,0.14,13.0,4.33,14.1,0.13,0.83,5.33,0.61,45.45,41.03,35.75,25.83,0.17,2.17,0.17,0.17,0.67,0.0,2.33,0.67,0.67,0.0,61.4,87.4,98.83,75.5,26.3,14.7,30.4,28.6,11.83,1.83,15.5,2.17,9.0,10.0,42.1,4.67,1.17,0.17,25.0,15.17,1.6,4.38,11.35,2.67,0.0,1.67,0.0,4.5,0.17,1.0,0.33,12.5,2.5,0.33,0.17,10.33,2.17,0.17,0.0,1.33,1.33,0.01,10.67,3.67,12.5,0.12,65.63,87.5,0.5,5.0,0.69,37.5,46.88,52.39,61.4,17,11,41,3,21,51.3,54.4,19.17,0.0,1.67,0.0,0.0,0.83,0.0,3.33,0.5,0.33,0.17,58%,170864578.0,3285857.0
4,3,2025/26,Angleterre,Premier League,Arsenal,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4dsgumo7d4zupm2ugsvm4zm4d,6,2.0,1.57,0.43,14.33,4.0,13.95,0.11,1.17,5.67,0.69,58.33,39.53,43.52,33.83,0.33,1.33,0.17,0.17,0.33,0.0,3.0,0.83,0.17,0.0,56.3,85.4,97.83,72.1,30.5,14.2,27.9,27.5,12.0,2.67,22.2,3.17,10.17,10.7,43.9,6.17,0.5,0.17,8.11,14.0,1.78,3.95,11.76,3.5,0.0,2.17,0.17,4.83,0.33,0.17,0.0,9.5,1.5,0.0,0.17,10.5,1.67,0.0,0.0,0.5,0.65,-0.15,8.67,3.0,5.77,0.07,67.31,66.67,0.33,2.0,0.14,66.67,23.08,21.8,56.3,15,7,46,4,20,51.6,48.5,16.0,0.17,0.83,0.0,0.0,0.33,0.17,1.33,0.17,1.67,0.17,54%,172854883.0,3324132.0
4,14,2025/26,Angleterre,Premier League,Liverpool,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=c8h9bw1l82s06h77xxrelzhur,6,2.0,1.52,0.48,15.17,4.67,13.19,0.1,0.17,3.5,0.34,8.33,23.08,22.61,29.83,0.17,1.0,0.17,0.17,0.67,0.17,2.0,0.0,1.33,0.33,64.5,85.5,125.5,77.5,31.3,13.8,27.9,27.0,14.17,3.0,21.2,2.33,10.33,9.7,42.0,5.5,1.0,0.17,18.18,15.33,1.82,4.19,11.58,4.0,0.33,2.0,0.17,4.5,0.5,1.0,0.33,10.67,2.17,0.0,0.17,8.83,1.67,0.33,0.0,1.17,1.15,0.01,9.83,2.67,11.86,0.12,72.88,85.71,0.67,3.83,0.35,57.14,38.98,30.35,64.5,13,7,45,3,33,48.8,59.4,23.33,0.17,1.33,0.0,0.0,0.67,0.0,2.17,0.17,1.0,0.33,48%,179127359.0,3444757.0
4,94,2025/26,Angleterre,Premier League,Brentford,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7yx5dqhhphyvfisohikodajhv,6,1.5,1.32,0.18,8.5,4.0,17.65,0.16,0.17,4.0,0.42,11.11,47.06,31.69,19.67,0.0,1.33,0.33,0.17,0.0,0.0,3.0,0.17,0.83,0.5,40.1,77.9,44.67,57.8,37.9,15.3,24.1,22.7,10.0,2.5,25.0,0.83,9.83,13.1,40.7,5.17,0.83,0.17,16.13,5.67,1.97,2.82,7.63,0.67,0.0,1.0,0.5,4.5,0.33,0.33,0.17,8.83,1.83,0.0,0.33,12.67,2.33,0.0,0.33,1.83,1.48,0.35,14.0,4.17,13.1,0.11,64.29,90.91,0.17,4.17,0.23,9.09,29.76,15.86,40.1,17,6,43,5,30,48.6,45.4,27.67,0.0,1.5,0.33,0.17,0.17,0.0,2.17,0.33,0.83,0.17,96%,41615446.0,800297.0
4,11,2025/26,Angleterre,Premier League,Everton,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=ehd2iemqmschhj2ec0vayztzz,6,1.17,1.31,-0.14,11.5,3.0,10.14,0.11,0.33,5.67,0.57,28.57,49.28,43.27,25.33,0.17,1.0,0.0,0.0,0.5,0.0,2.67,0.33,0.67,0.0,45.4,78.8,86.33,67.9,35.3,16.9,23.7,24.0,11.67,2.83,24.3,2.17,11.0,14.1,43.2,7.0,0.83,0.17,11.9,6.17,1.54,3.03,8.57,1.17,0.0,0.83,0.0,2.83,0.0,1.33,0.17,13.0,2.67,0.0,0.0,9.17,2.0,0.0,0.33,1.0,1.38,-0.38,13.0,3.0,7.69,0.11,60.26,100.0,0.0,3.33,0.25,0.0,25.64,17.9,45.4,17,8,46,6,29,54.0,55.1,23.67,0.17,2.33,0.33,0.17,0.33,0.0,1.67,0.0,0.5,0.17,79%,68997203.0,1326869.0
4,91,2025/26,Angleterre,Premier League,Bournemouth,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1pse9ta7a45pi2w2grjim70ge,6,1.33,1.22,0.11,13.33,4.17,10.0,0.09,0.33,5.0,0.34,25.0,37.5,28.17,25.33,0.33,2.17,0.17,0.17,1.33,0.17,1.5,0.0,0.83,0.33,50.4,80.2,89.17,67.5,35.4,16.1,24.6,23.8,13.83,2.67,19.3,1.33,12.0,9.4,42.5,7.0,1.33,0.17,19.05,8.33,1.67,3.17,8.3,2.0,0.0,1.67,0.33,4.67,0.17,0.17,0.17,11.33,2.67,0.0,0.17,12.0,2.33,0.17,0.0,1.17,0.91,0.26,9.83,3.83,11.86,0.09,72.88,100.0,0.33,3.83,0.24,28.57,38.98,26.16,50.4,19,9,51,2,34,48.6,46.0,24.0,0.0,1.33,0.0,0.0,0.17,0.0,2.0,0.33,0.33,0.17,90%,49456037.0,951078.0
4,6,2025/26,Angleterre,Premier League,Tottenham,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=22doj4sgsocqpxw45h607udje,6,1.83,1.17,0.67,11.33,3.83,16.18,0.1,0.33,3.67,0.29,18.18,32.35,25.21,29.17,0.17,1.67,0.0,0.0,0.17,0.0,3.0,0.33,0.67,0.0,57.8,85.0,93.83,72.1,30.4,16.0,25.7,27.9,18.5,4.0,21.6,0.5,11.0,10.0,40.6,4.67,0.17,0.0,3.57,11.17,1.9,3.64,10.34,2.17,0.0,1.67,0.0,4.5,0.0,0.83,0.33,9.17,2.0,0.0,0.0,11.83,1.33,0.17,0.0,0.67,1.19,-0.52,12.0,4.17,5.56,0.1,62.5,75.0,0.17,4.5,0.42,25.0,37.5,35.28,57.8,19,6,49,2,22,49.4,46.7,21.83,0.17,1.17,0.0,0.0,0.5,0.0,2.0,0.0,0.5,0.0,60%,127409613.0,2450185.0
4,17,2025/26,Angleterre,Premier League,Nott'ham Forest,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1qtaiy11gswx327s0vkibf70n,6,0.83,1.08,-0.24,12.5,4.0,6.67,0.09,0.33,2.5,0.11,40.0,20.0,10.56,25.5,0.33,1.0,0.0,0.0,0.0,0.0,2.0,0.17,1.33,0.17,57.4,87.2,123.33,77.5,30.6,17.6,26.1,25.7,22.83,3.83,16.8,1.67,11.33,11.7,42.3,6.67,0.33,0.0,5.0,16.5,1.73,4.3,11.77,4.5,0.17,1.33,0.0,4.33,0.0,1.17,0.17,9.33,1.67,0.0,0.0,10.0,1.5,0.0,0.33,1.67,1.48,0.18,11.5,4.67,14.49,0.13,76.81,80.0,0.5,5.0,0.43,30.0,43.48,29.23,57.4,14,7,46,3,21,46.7,51.9,23.33,0.5,1.0,0.33,0.33,0.17,0.0,3.5,0.5,0.5,0.17,87%,79612160.0,1531003.0
4,54,2025/26,Angleterre,Premier League,Fulham,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=hzqh7z0mdl3v7gwete66syxp,6,1.17,1.05,0.11,10.17,3.17,11.48,0.1,0.33,3.0,0.35,28.57,29.51,33.11,23.5,0.0,2.0,0.0,0.0,0.33,0.0,2.5,0.17,0.33,0.0,51.3,83.8,81.83,72.6,32.3,16.5,26.1,25.1,15.17,3.5,23.1,1.5,9.33,12.8,40.2,4.5,0.5,0.0,11.11,9.0,1.73,3.73,10.37,2.17,0.0,0.67,0.0,4.83,0.33,0.83,0.17,12.33,2.5,0.0,0.0,13.83,1.67,0.0,0.5,1.33,1.33,0.01,10.0,3.83,13.33,0.13,71.67,87.5,0.17,3.5,0.36,12.5,35.0,27.4,51.3,19,6,43,3,24,52.3,45.3,22.17,0.33,2.33,0.5,0.33,0.17,0.0,2.0,0.17,0.83,0.0,87%,76174360.0,1464892.0
4,21,2025/26,Angleterre,Premier League,West Ham,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4txjdaqveermfryvbfrr4taf7,6,1.0,1.03,-0.03,10.83,4.33,9.23,0.1,0.17,4.17,0.33,16.67,38.46,32.08,20.67,0.0,1.17,0.17,0.17,0.17,0.0,3.83,0.33,0.5,0.33,47.7,82.7,76.0,67.8,33.1,15.6,25.1,26.2,11.17,2.83,25.4,1.83,8.5,17.0,41.1,4.67,0.5,0.0,10.71,9.83,1.63,3.77,9.92,1.67,0.0,1.17,0.17,3.33,0.17,0.33,0.17,8.0,1.33,0.17,0.17,10.33,1.33,0.0,0.0,2.33,1.43,0.91,12.83,4.83,18.18,0.11,79.22,100.0,1.33,5.67,0.61,57.14,44.16,42.99,47.7,13,6,42,4,29,46.8,49.5,27.33,0.17,1.33,0.0,0.0,0.17,0.0,4.33,1.17,0.67,0.17,79%,71862035.0,1381962.0
4,2,2025/26,Angleterre,Premier League,Leeds United,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=48gk2hpqtsl6p9sx9kjhaydq4,6,1.0,1.01,-0.01,11.5,3.33,8.7,0.09,0.5,3.67,0.24,50.0,31.88,24.17,20.33,0.17,1.17,0.17,0.17,0.33,0.17,2.0,0.33,0.33,0.0,43.6,80.7,60.33,66.2,33.4,16.8,24.3,25.5,9.0,1.5,16.7,0.83,10.33,14.8,40.4,5.67,1.33,0.0,23.53,9.5,1.81,3.27,8.91,1.67,0.0,1.17,0.0,4.33,0.17,0.17,0.0,12.33,1.33,0.0,0.17,10.33,1.17,0.0,0.17,1.5,1.26,0.23,11.0,3.67,13.64,0.12,68.18,88.89,0.67,3.83,0.44,44.44,34.85,35.04,43.6,19,9,46,3,29,50.0,44.8,21.83,0.0,0.83,0.17,0.17,0.5,0.17,2.17,0.17,0.17,0.0,92%,36639688.0,704609.0
4,56,2025/26,Angleterre,Premier League,Sunderland,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=1r3545b2dzan8yqa80gtmcjch,6,1.17,0.94,0.22,10.33,2.67,11.29,0.09,0.33,4.67,0.38,28.57,45.16,40.05,17.0,0.17,0.83,0.17,0.17,0.0,0.0,2.17,0.67,0.5,0.17,42.9,80.7,65.17,64.2,35.7,16.4,25.3,22.6,13.5,2.67,19.8,1.17,9.5,14.7,40.6,5.33,1.0,0.0,18.75,9.5,1.67,3.39,9.41,1.0,0.17,0.5,0.17,4.17,0.33,0.67,0.17,9.33,1.5,0.17,0.17,8.17,1.5,0.0,0.17,0.67,1.17,-0.5,12.33,4.0,5.41,0.09,60.81,75.0,0.17,3.83,0.22,25.0,31.08,18.54,42.9,17,8,40,4,34,54.2,51.7,25.0,0.17,1.0,0.17,0.0,0.0,0.0,2.83,0.17,0.33,0.17,100%,14073627.0,270647.0
4,39,2025/26,Angleterre,Premier League,Wolves,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=b9si1jn1lfxfund69e9ogcu2n,6,0.67,0.93,-0.26,10.0,3.33,6.67,0.09,0.17,2.83,0.27,25.0,28.33,28.48,22.0,0.17,1.33,0.0,0.0,0.33,0.0,2.17,0.0,0.17,0.0,48.2,80.1,64.5,63.2,32.9,17.3,24.9,25.0,14.83,5.33,36.0,1.33,8.67,10.6,40.1,5.83,0.83,0.17,14.29,7.0,1.46,3.34,9.17,1.0,0.0,1.5,0.0,5.0,0.17,0.83,0.5,9.33,2.0,0.17,0.0,13.67,1.67,0.0,0.0,2.17,1.43,0.73,11.83,3.83,18.31,0.12,56.34,76.92,0.33,4.0,0.52,15.38,33.8,36.27,48.2,24,9,47,4,27,51.0,50.0,24.33,0.33,1.33,0.0,0.0,0.67,0.17,2.17,0.5,0.67,0.17,96%,47706984.0,917442.0
4,4,2025/26,Angleterre,Premier League,Newcastle Utd,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7vn2i2kd35zuetw6b38gw9jsz,6,0.67,0.86,-0.2,10.33,2.67,6.45,0.08,0.5,4.0,0.33,75.0,38.71,38.19,22.5,0.17,0.83,0.0,0.0,0.17,0.0,2.0,0.5,0.83,0.0,48.6,78.8,86.17,65.4,36.6,15.5,22.9,25.0,15.5,2.67,17.2,1.83,13.5,12.9,41.9,7.5,1.0,0.0,13.33,6.33,1.96,3.13,7.94,1.33,0.0,1.33,0.0,4.17,0.17,0.33,0.0,11.67,1.33,0.17,0.0,11.17,2.0,0.17,0.0,0.83,0.77,0.07,9.5,3.33,8.77,0.08,68.42,80.0,0.33,3.17,0.18,40.0,33.33,23.3,48.6,12,8,50,3,24,47.3,55.5,21.83,0.17,1.0,0.0,0.0,0.5,0.0,1.67,0.33,0.83,0.17,70%,100661129.0,1935791.0
