Competition,Squad,#_Pl__std,Age__std,Poss__std,Playing_Time_MP__std,Playing_Time_Starts__std,Playing_Time_Min__std,Playing_Time_90s__std,Performance_Gls__std,Performance_Ast__std,Performance_G+A__std,Performance_G_PK__std,Performance_PK__std,Performance_PKatt__std,Performance_CrdY__std,Performance_CrdR__std,Expected_xG__std,Expected_npxG__std,Expected_xAG__std,Expected_npxG+xAG__std,Progression_PrgC__std,Progression_PrgP__std,Per_90_Minutes_Gls__std,Per_90_Minutes_Ast__std,Per_90_Minutes_G+A__std,Per_90_Minutes_G_PK__std,Per_90_Minutes_G+A_PK__std,Per_90_Minutes_xG__std,Per_90_Minutes_xAG__std,Per_90_Minutes_xG+xAG__std,Per_90_Minutes_npxG__std,Per_90_Minutes_npxG+xAG__std,#_Pl__poss,Poss__poss,90s__poss,Touches_Touches__poss,Touches_Def_Pen__poss,Touches_Def_3rd__poss,Touches_Mid_3rd__poss,Touches_Att_3rd__poss,Touches_Att_Pen__poss,Touches_Live__poss,Take_Ons_Att__poss,Take_Ons_Succ__poss,Take_Ons_Succ%__poss,Take_Ons_Tkld__poss,Take_Ons_Tkld%__poss,Carries_Carries__poss,Carries_TotDist__poss,Carries_PrgDist__poss,Carries_PrgC__poss,Carries_1/3__poss,Carries_CPA__poss,Carries_Mis__poss,Carries_Dis__poss,Receiving_Rec__poss,Receiving_PrgR__poss,#_Pl__keeper,Playing_Time_MP__keeper,Playing_Time_Starts__keeper,Playing_Time_Min__keeper,Playing_Time_90s__keeper,Performance_GA__keeper,Performance_GA90__keeper,Performance_SoTA__keeper,Performance_Saves__keeper,Performance_Save%__keeper,Performance_W__keeper,Performance_D__keeper,Performance_L__keeper,Performance_CS__keeper,Performance_CS%__keeper,Penalty_Kicks_PKatt__keeper,Penalty_Kicks_PKA__keeper,Penalty_Kicks_PKsv__keeper,Penalty_Kicks_PKm__keeper,Penalty_Kicks_Save%__keeper,#_Pl__ptime,Age__ptime,Playing_Time_MP__ptime,Playing_Time_Min__ptime,Playing_Time_Mn/MP__ptime,Playing_Time_Min%__ptime,Playing_Time_90s__ptime,Starts_Starts__ptime,Starts_Mn/Start__ptime,Starts_Compl__ptime,Subs_Subs__ptime,Subs_Mn/Sub__ptime,Subs_unSub__ptime,Team_Success_PPM__ptime,Team_Success_onG__ptime,Team_Success_onGA__ptime,Team_Success_+/___ptime,Team_Success_+/_90__ptime,Team_Success_(xG)_onxG__ptime,Team_Success_(xG)_onxGA__ptime,Team_Success_(xG)_xG+/___ptime,Team_Success_(xG)_xG+/_90__ptime,#_Pl__shoot,90s__shoot,Standard_Gls__shoot,Standard_Sh__shoot,Standard_SoT__shoot,Standard_SoT%__shoot,Standard_Sh/90__shoot,Standard_SoT/90__shoot,Standard_G/Sh__shoot,Standard_G/SoT__shoot,Standard_Dist__shoot,Standard_FK__shoot,Standard_PK__shoot,Standard_PKatt__shoot,Expected_xG__shoot,Expected_npxG__shoot,Expected_npxG/Sh__shoot,Expected_G_xG__shoot,Expected_np:G_xG__shoot,#_Pl__misc,90s__misc,Performance_CrdY__misc,Performance_CrdR__misc,Performance_2CrdY__misc,Performance_Fls__misc,Performance_Fld__misc,Performance_Off__misc,Performance_Crs__misc,Performance_Int__misc,Performance_TklW__misc,Performance_PKwon__misc,Performance_PKcon__misc,Performance_OG__misc,Performance_Recov__misc,Aerial_Duels_Won__misc,Aerial_Duels_Lost__misc,Aerial_Duels_Won%__misc,#_Pl__pass,90s__pass,Total_Cmp__pass,Total_Att__pass,Total_Cmp%__pass,Total_TotDist__pass,Total_PrgDist__pass,Short_Cmp__pass,Short_Att__pass,Short_Cmp%__pass,Medium_Cmp__pass,Medium_Att__pass,Medium_Cmp%__pass,Long_Cmp__pass,Long_Att__pass,Long_Cmp%__pass,Ast__pass,xAG__pass,Expected_xA__pass,Expected_A_xAG__pass,KP__pass,1/3__pass,PPA__pass,CrsPA__pass,PrgP__pass,#_Pl__gca,90s__gca,SCA_SCA__gca,SCA_SCA90__gca,SCA_Types_PassLive__gca,SCA_Types_PassDead__gca,SCA_Types_TO__gca,SCA_Types_Sh__gca,SCA_Types_Fld__gca,SCA_Types_Def__gca,GCA_GCA__gca,GCA_GCA90__gca,GCA_Types_PassLive__gca,GCA_Types_PassDead__gca,GCA_Types_TO__gca,GCA_Types_Sh__gca,GCA_Types_Fld__gca,GCA_Types_Def__gca,#_Pl__def,90s__def,Tackles_Tkl__def,Tackles_TklW__def,Tackles_Def_3rd__def,Tackles_Mid_3rd__def,Tackles_Att_3rd__def,Challenges_Tkl__def,Challenges_Att__def,Challenges_Tkl%__def,Challenges_Lost__def,Blocks_Blocks__def,Blocks_Sh__def,Blocks_Pass__def,Int__def,Tkl+Int__def,Clr__def,Err__def,Weekly Wages,Annual Wages,% Estimated
Liga MX,FC Juárez,23,27.1,47.4,9,99,810,9.0,10,7,17,8,2,2,26,1,9.2,7.6,6.4,14.0,140,301,1.11,0.78,1.89,0.89,1.67,1.02,0.71,1.73,0.85,1.55,23,47.4,9.0,4929,547,1689,2144,1160,125,4927,150,71,47.3,69,46.0,2690,16195,7848,140,122,24,170,77,3049,299,1,9,9,810,9.0,11,1.22,36,26,69.4,3,3,3,1,11.1,0,0,0,0,,23,27.1,9,810,90,100,9.0,99,82,61,37,21,53,1.33,10,11,-1,-0.11,9.2,11.0,-1.9,-0.21,23,9.0,10,94,22,23.4,10.44,2.44,0.09,0.36,19.8,4,2,2,9.2,7.6,0.08,0.8,0.4,23,9.0,26,1,0,117,117,10,160,67,99,2,0,1,338,110,96,53.4,23,9.0,3093,3905,79.2,54961,20940,1350,1542,87.5,1399,1618,86.5,281,536,52.4,7,6.4,6.0,0.6,72,254,57,22,301,23,9.0,177,19.67,129,22,13,2,10,1,20,2.22,16,1,1,0,2,0,23,9.0,144,99,71,58,15,77,137,56.2,60,81,19,62,67,211,228,5,,,
Liga MX,Guadalajara,23,25.8,56.8,9,99,810,9.0,10,7,17,10,0,2,19,1,15.1,13.5,10.3,23.8,130,415,1.11,0.78,1.89,1.11,1.89,1.68,1.14,2.82,1.51,2.65,23,56.8,9.0,5571,450,1483,2615,1521,209,5569,167,79,47.3,85,50.9,3121,15875,7652,130,108,30,174,73,3692,406,1,9,9,810,9.0,16,1.78,44,27,72.7,2,2,5,1,11.1,5,4,1,0,20.0,23,25.8,9,810,90,100,9.0,99,78,57,43,27,47,0.89,11,16,-5,-0.56,15.1,11.8,3.3,0.37,23,9.0,10,133,33,24.8,14.78,3.67,0.08,0.3,18.3,6,0,2,15.1,13.5,0.1,-5.1,-3.5,23,9.0,19,1,0,121,101,22,218,79,93,1,5,0,370,114,120,48.7,23,9.0,3731,4543,82.1,65538,24314,1725,1886,91.5,1522,1769,86.0,380,657,57.8,7,10.3,11.5,-3.3,98,372,84,26,415,23,9.0,245,27.22,185,19,14,17,10,0,17,1.89,12,1,2,1,1,0,23,9.0,145,93,58,56,31,53,107,49.5,54,69,21,48,79,224,173,4,,,
Liga MX,León,25,27.5,48.0,9,99,810,9.0,7,2,9,5,2,3,25,1,9.0,6.6,4.6,11.3,110,305,0.78,0.22,1.0,0.56,0.78,1.0,0.51,1.52,0.74,1.25,25,48.0,9.0,5046,599,1647,2380,1056,135,5043,134,65,48.5,67,50.0,2889,14637,6379,110,86,25,154,77,3188,303,2,9,9,810,9.0,14,1.56,49,35,73.5,3,2,4,4,44.4,1,1,0,0,0.0,25,27.5,9,810,90,100,9.0,99,83,60,38,19,52,1.22,8,14,-6,-0.67,9.0,14.3,-5.2,-0.58,25,9.0,7,100,30,30.0,11.11,3.33,0.05,0.17,20.1,2,2,3,9.0,6.6,0.07,-2.0,-1.6,25,9.0,25,1,1,123,99,17,127,57,85,3,1,0,357,83,121,40.7,25,9.0,3220,3996,80.6,57870,22147,1408,1557,90.4,1361,1567,86.9,348,644,54.0,2,4.6,5.2,-2.6,75,284,62,17,305,25,9.0,185,20.56,143,18,8,6,8,2,13,1.44,10,0,0,1,2,0,25,9.0,149,85,72,61,16,84,164,51.2,80,98,43,55,57,206,224,3,,,
Liga MX,Mazatlán,28,27.2,43.8,9,99,810,9.0,10,6,16,9,1,3,22,1,10.4,8.0,6.2,14.2,107,222,1.11,0.67,1.78,1.0,1.67,1.15,0.69,1.85,0.89,1.58,28,43.8,9.0,4403,571,1541,2014,896,152,4400,137,64,46.7,69,50.4,2229,11923,5626,107,78,29,131,73,2571,218,1,9,9,810,9.0,15,1.67,43,28,76.7,1,4,4,1,11.1,5,5,0,0,0.0,28,27.2,9,810,90,100,9.0,99,79,54,44,24,46,0.78,10,15,-5,-0.56,10.4,16.8,-6.4,-0.71,28,9.0,10,79,22,27.8,8.78,2.44,0.11,0.41,18.0,2,1,3,10.4,8.0,0.1,-0.4,1.0,28,9.0,22,1,0,106,104,22,122,88,91,3,5,0,308,80,111,41.9,28,9.0,2596,3377,76.9,46716,17566,1077,1223,88.1,1144,1333,85.8,286,582,49.1,6,6.2,5.4,-0.2,55,173,42,16,222,28,9.0,134,14.89,92,14,9,10,8,1,16,1.78,12,1,1,1,1,0,28,9.0,151,91,79,63,9,65,146,44.5,81,91,34,57,88,239,243,3,,,
Liga MX,Monterrey,24,30.2,57.8,9,99,810,9.0,20,11,31,17,3,4,23,1,15.9,12.8,9.4,22.1,136,403,2.22,1.22,3.44,1.89,3.11,1.76,1.04,2.81,1.42,2.46,24,57.8,9.0,5881,532,1808,2830,1289,172,5876,134,69,51.5,60,44.8,3180,15714,7845,136,104,32,118,65,4180,397,1,9,9,810,9.0,11,1.22,31,20,67.7,7,1,1,3,33.3,1,1,0,0,0.0,24,30.2,9,810,90,100,9.0,99,84,63,35,17,55,2.44,20,11,9,1.0,15.9,7.9,8.0,0.89,24,9.0,20,128,46,35.9,14.22,5.11,0.13,0.37,18.3,3,3,4,15.9,12.8,0.1,4.1,4.2,24,9.0,23,1,1,101,110,18,151,69,75,3,1,0,363,89,61,59.3,24,9.0,4228,4967,85.1,77634,26220,1717,1872,91.7,1888,2096,90.1,493,750,65.7,11,9.4,7.8,1.6,97,336,73,20,403,24,9.0,238,26.44,172,21,16,18,10,1,34,3.78,21,1,2,7,3,0,24,9.0,118,75,55,49,14,57,102,55.9,45,98,30,68,69,187,190,2,,,
Liga MX,Necaxa,21,28.1,47.9,9,99,810,9.0,7,3,10,6,1,1,24,2,10.5,9.7,7.5,17.2,142,302,0.78,0.33,1.11,0.67,1.0,1.16,0.84,2.0,1.08,1.91,21,47.9,9.0,4874,479,1525,2294,1115,151,4873,148,71,48.0,74,50.0,2880,14846,7207,142,103,36,143,78,3060,300,1,9,9,810,9.0,14,1.56,33,19,63.6,2,3,4,1,11.1,3,2,0,1,0.0,21,28.1,9,810,90,100,9.0,99,80,55,42,21,48,1.0,8,14,-6,-0.67,10.5,13.4,-3.0,-0.33,21,9.0,7,133,36,27.1,14.78,4.0,0.05,0.17,20.2,8,1,1,10.5,9.7,0.07,-3.5,-3.7,21,9.0,24,2,1,108,96,6,163,68,86,0,3,0,365,101,109,48.1,21,9.0,3102,3889,79.8,56385,20871,1310,1469,89.2,1366,1580,86.5,321,625,51.4,3,7.5,7.3,-4.5,104,250,59,21,302,21,9.0,232,25.78,158,19,15,18,14,8,10,1.11,5,0,1,3,0,1,21,9.0,141,86,61,59,21,65,118,55.1,53,87,28,59,68,209,185,3,,,
Liga MX,Pachuca,23,27.0,55.7,9,99,810,9.0,11,8,19,10,1,1,24,2,13.5,12.7,9.6,22.3,148,368,1.22,0.89,2.11,1.11,2.0,1.5,1.07,2.57,1.41,2.48,23,55.7,9.0,5467,495,1579,2627,1298,182,5466,128,53,41.4,71,55.5,2902,16720,9026,148,116,28,132,58,3697,365,1,9,9,810,9.0,10,1.11,28,18,75.0,4,1,4,3,33.3,3,3,0,0,0.0,23,27.0,9,810,90,100,9.0,99,79,53,44,23,45,1.44,11,10,1,0.11,13.5,8.7,4.8,0.53,23,9.0,11,134,41,30.6,14.89,4.56,0.07,0.24,20.0,3,1,1,13.5,12.7,0.1,-2.5,-2.7,23,9.0,24,2,0,104,113,16,218,64,76,1,3,0,322,77,88,46.7,23,9.0,3737,4535,82.4,68207,25362,1554,1719,90.4,1721,1928,89.3,386,698,55.3,8,9.6,10.2,-1.6,109,319,75,22,368,23,9.0,244,27.11,189,22,8,9,11,5,17,1.89,13,2,0,0,1,1,23,9.0,126,76,63,40,23,65,112,58.0,47,82,16,66,64,190,180,5,,,
Liga MX,Puebla,26,25.1,51.2,9,99,810,9.0,7,4,11,6,1,1,20,1,11.5,10.7,8.8,19.5,155,348,0.78,0.44,1.22,0.67,1.11,1.28,0.97,2.25,1.19,2.17,26,51.2,9.0,4892,474,1527,2309,1109,169,4891,138,68,49.3,66,47.8,2453,14422,7490,155,108,33,141,72,3073,343,2,9,9,810,9.0,22,2.44,41,21,56.1,1,1,7,2,22.2,4,4,0,0,0.0,26,25.1,9,810,90,100,9.0,99,77,55,43,29,46,0.44,7,22,-15,-1.67,11.5,13.6,-2.1,-0.23,26,9.0,7,111,32,28.8,12.33,3.56,0.05,0.19,19.4,5,1,1,11.5,10.7,0.1,-4.5,-4.7,26,9.0,20,1,1,117,106,21,139,69,101,1,4,2,393,110,91,54.7,26,9.0,3112,3920,79.4,60232,22266,1226,1392,88.1,1389,1599,86.9,433,725,59.7,4,8.8,8.1,-4.8,85,266,56,14,348,26,9.0,196,21.78,152,12,9,7,8,8,12,1.33,8,0,1,2,1,0,26,9.0,167,101,81,73,13,74,129,57.4,55,96,27,69,69,236,179,5,,,
Liga MX,Querétaro,33,28.7,37.2,9,99,810,9.0,9,4,13,6,3,3,27,2,5.9,3.5,2.4,5.9,74,194,1.0,0.44,1.44,0.67,1.11,0.65,0.26,0.92,0.39,0.66,33,37.2,9.0,4131,543,1596,1882,689,79,4128,92,22,23.9,65,70.7,2011,10375,4529,74,45,14,139,63,2390,192,2,9,9,810,9.0,16,1.78,45,29,68.9,2,1,6,1,11.1,3,2,1,0,33.3,33,28.7,9,810,90,100,9.0,99,78,54,44,26,46,0.78,9,16,-7,-0.78,5.9,13.1,-7.2,-0.8,33,9.0,9,53,22,41.5,5.89,2.44,0.11,0.27,21.1,4,3,3,5.9,3.5,0.07,3.1,2.5,33,9.0,27,2,0,131,120,15,113,63,91,3,3,1,286,81,98,45.3,33,9.0,2413,3130,77.1,45615,16914,965,1080,89.4,1106,1273,86.9,286,627,45.6,4,2.4,2.8,1.6,34,190,27,11,194,33,9.0,95,10.56,67,12,1,2,13,0,16,1.78,10,1,0,1,4,0,33,9.0,147,91,78,60,9,70,124,56.5,54,83,34,49,63,210,260,3,,,
Liga MX,Santos,22,27.6,43.2,9,99,810,9.0,12,7,19,11,1,2,23,4,8.5,7.0,5.4,12.4,99,230,1.33,0.78,2.11,1.22,2.0,0.95,0.61,1.55,0.78,1.38,22,43.2,9.0,4114,600,1564,1810,774,119,4112,129,63,48.8,60,46.5,2001,10929,5115,99,71,22,139,54,2359,226,1,9,9,810,9.0,17,1.89,49,30,65.3,2,1,6,2,22.2,2,0,2,0,100.0,22,27.6,9,810,90,100,9.0,99,80,53,42,22,47,0.78,12,17,-5,-0.56,8.5,18.2,-9.7,-1.07,22,9.0,12,86,30,34.9,9.56,3.33,0.13,0.37,19.2,4,1,2,8.5,7.0,0.08,3.5,4.0,22,9.0,23,4,2,109,125,10,133,60,74,2,2,0,285,109,129,45.8,22,9.0,2391,3194,74.9,46598,18159,892,1025,87.0,1124,1335,84.2,326,678,48.1,7,5.4,5.4,1.6,58,191,36,9,230,22,9.0,150,16.67,87,22,9,13,15,4,19,2.11,10,2,3,2,2,0,22,9.0,119,74,63,46,10,60,120,50.0,60,80,35,45,60,179,242,0,,,
Liga MX,Tijuana,24,26.1,44.7,9,99,810,9.0,17,10,27,15,2,3,21,1,15.0,12.6,8.6,21.2,116,236,1.89,1.11,3.0,1.67,2.78,1.66,0.96,2.62,1.4,2.35,24,44.7,9.0,4395,539,1712,1895,838,142,4392,118,46,39.0,67,56.8,2190,12820,6344,116,76,31,119,78,2679,234,1,9,9,810,9.0,10,1.11,37,27,78.4,4,4,1,4,44.4,2,2,0,0,0.0,24,26.1,9,810,90,100,9.0,99,82,58,40,18,50,1.78,19,10,9,1.0,15.0,10.2,4.7,0.53,24,9.0,17,101,35,34.7,11.22,3.89,0.15,0.43,17.9,7,2,3,15.0,12.6,0.13,2.0,2.4,24,9.0,21,1,0,127,112,18,131,62,97,2,2,0,280,134,99,57.5,24,9.0,2720,3411,79.7,54929,20747,967,1100,87.9,1309,1508,86.8,398,664,59.9,10,8.6,6.1,1.4,65,192,38,14,236,24,9.0,177,19.67,121,17,7,15,15,2,28,3.11,18,3,0,5,2,0,24,9.0,153,97,80,59,14,80,133,60.2,53,78,30,48,62,215,251,2,,,
Liga MX,Toluca,28,27.7,54.4,9,99,810,9.0,21,19,40,21,0,0,24,1,17.4,17.4,14.8,32.2,154,334,2.33,2.11,4.44,2.33,4.44,1.94,1.64,3.58,1.94,3.58,28,54.4,9.0,5436,550,1771,2523,1193,180,5436,143,67,46.9,73,51.0,2841,15750,7541,154,102,30,157,71,3642,330,2,9,9,810,9.0,11,1.22,34,24,70.6,6,1,2,2,22.2,1,1,0,0,0.0,28,27.7,9,810,90,100,9.0,99,81,54,44,20,45,2.11,22,11,11,1.22,17.4,10.2,7.2,0.8,28,9.0,21,159,52,32.7,17.67,5.78,0.13,0.4,17.9,5,0,0,17.4,17.4,0.11,3.6,3.6,28,9.0,24,1,0,127,110,15,135,70,87,0,1,1,358,92,82,52.9,28,9.0,3683,4403,83.6,65972,24375,1586,1746,90.8,1587,1784,89.0,389,637,61.1,19,14.8,11.8,4.2,127,324,74,20,334,28,9.0,276,30.67,208,20,12,20,13,3,38,4.22,31,2,3,1,1,0,28,9.0,143,87,79,53,11,60,131,45.8,71,68,20,48,70,213,208,1,,,
Liga MX,UANL,24,29.0,56.7,9,99,810,9.0,15,10,25,14,1,3,23,1,14.7,12.6,9.5,22.1,176,394,1.67,1.11,2.78,1.56,2.67,1.64,1.06,2.69,1.4,2.46,24,56.7,9.0,5626,495,1524,2720,1437,231,5623,137,66,48.2,69,50.4,3376,16390,8634,176,141,49,127,77,3919,391,1,9,9,810,9.0,9,1.0,25,16,64.0,4,4,1,5,55.6,2,0,1,1,100.0,24,29.0,9,810,90,100,9.0,99,79,54,44,22,46,1.78,17,9,8,0.89,14.7,10.0,4.7,0.53,24,9.0,15,154,50,32.5,17.11,5.56,0.09,0.28,18.3,4,1,3,14.7,12.6,0.08,0.3,1.4,24,9.0,23,1,0,103,117,11,153,60,76,1,2,1,361,110,101,52.1,24,9.0,3952,4706,84.0,68511,22826,1743,1936,90.0,1773,1972,89.9,319,569,56.1,10,9.5,10.0,0.5,113,322,75,12,394,24,9.0,272,30.22,194,24,14,25,10,5,23,2.56,16,1,2,3,0,1,24,9.0,118,76,41,54,23,57,126,45.2,69,75,29,46,60,178,212,4,,,
Liga MX,UNAM,24,26.9,52.2,9,99,810,9.0,12,9,21,10,2,3,33,1,13.9,11.6,9.8,21.4,128,401,1.33,1.0,2.33,1.11,2.11,1.54,1.08,2.62,1.29,2.37,24,52.2,9.0,5018,471,1454,2258,1351,183,5015,102,44,43.1,54,52.9,2475,14050,7264,128,104,22,161,87,3303,398,2,9,9,810,9.0,10,1.11,29,17,65.5,3,4,2,3,33.3,2,0,2,0,100.0,24,26.9,9,810,90,100,9.0,99,83,67,31,21,50,1.44,12,10,2,0.22,13.9,10.2,3.6,0.4,24,9.0,12,108,30,27.8,12.0,3.33,0.09,0.33,18.4,4,2,3,13.9,11.6,0.11,-1.9,-1.6,24,9.0,33,1,0,131,112,26,180,68,74,1,2,0,316,90,99,47.6,24,9.0,3340,4086,81.7,62231,22812,1356,1504,90.2,1533,1745,87.9,380,658,57.8,9,9.8,9.2,-0.8,83,345,69,19,401,24,9.0,196,21.78,147,21,3,12,11,2,22,2.44,17,3,0,0,1,1,24,9.0,119,74,50,54,15,57,111,51.4,54,85,23,62,68,187,168,8,,,
Major League Soccer,Atlanta Utd,31,29.1,50.8,30,330,2700,30.0,33,25,58,29,4,4,62,0,41.7,38.6,32.5,71.0,539,1288,1.1,0.83,1.93,0.97,1.8,1.39,1.08,2.47,1.29,2.37,31,50.8,30.0,18625,1729,5862,8472,4425,685,18621,394,180,45.7,190,48.2,11107,56712,27864,539,354,150,410,185,12917,1275,2,30,30,2700,30.0,55,1.83,155,100,68.4,5,12,13,4,13.3,6,6,0,0,0.0,31,29.1,30,2700,90,100,30.0,330,82,191,140,19,128,0.9,37,55,-18,-0.6,41.7,42.6,-0.9,-0.03,31,30.0,33,353,109,30.9,11.77,3.63,0.08,0.27,16.7,6,4,4,41.7,38.6,0.11,-8.7,-9.6,31,30.0,62,0,0,332,304,56,552,245,232,4,6,0,1217,366,322,53.2,31,30.0,13016,15671,83.1,233412,81122,5476,6111,89.6,6045,6767,89.3,1240,2143,57.9,25,32.5,39.7,-7.5,284,1164,274,65,1288,31,30.0,655,21.83,506,48,25,40,27,9,59,1.97,41,7,0,4,7,0,31,30.0,382,232,183,162,37,153,331,46.2,178,247,69,178,245,627,683,26,,,
Major League Soccer,Austin,22,28.7,47.1,30,330,2700,30.0,31,24,55,30,1,2,65,1,39.3,37.7,28.9,66.5,429,1016,1.03,0.8,1.83,1.0,1.8,1.31,0.96,2.27,1.26,2.22,22,47.1,30.0,16605,1998,5714,7094,3946,594,16603,401,188,46.9,189,47.1,9327,45618,22658,429,302,114,384,193,10909,1009,1,30,30,2700,30.0,37,1.23,143,107,77.6,12,8,10,8,26.7,6,5,1,0,16.7,22,28.7,30,2700,90,100,30.0,330,83,186,144,17,124,1.47,33,37,-4,-0.13,39.3,42.6,-3.3,-0.11,22,30.0,31,346,109,31.5,11.53,3.63,0.09,0.28,17.3,14,1,2,39.3,37.7,0.11,-8.3,-7.7,22,30.0,65,1,1,380,327,56,528,247,236,1,6,2,1050,326,341,48.9,22,30.0,11042,13494,81.8,200033,72052,4599,5070,90.7,5042,5678,88.8,1120,2104,53.2,24,28.9,30.7,-4.9,267,824,220,72,1016,22,30.0,619,20.63,458,57,34,28,33,9,55,1.83,38,6,4,4,2,1,22,30.0,411,236,209,153,49,175,342,51.2,167,323,102,221,247,658,796,13,,,
Major League Soccer,CF Montréal,34,24.4,48.7,31,341,2790,31.0,29,21,50,26,3,3,75,2,37.5,35.1,27.3,62.4,483,1119,0.94,0.68,1.61,0.84,1.52,1.21,0.88,2.09,1.13,2.01,34,48.7,31.0,17752,2039,6411,7684,3824,603,17749,471,223,47.3,212,45.0,10025,49462,24398,483,356,167,519,285,11451,1111,3,31,31,2790,31.0,55,1.77,158,103,65.2,5,9,17,4,12.9,0,0,0,0,,34,24.4,31,2790,90,100,31.0,341,80,195,144,22,129,0.77,29,55,-26,-0.84,37.5,47.0,-9.5,-0.31,34,31.0,29,352,121,34.4,11.35,3.9,0.07,0.21,17.1,16,3,3,37.5,35.1,0.1,-8.5,-9.1,34,31.0,75,2,0,396,412,51,489,259,312,2,0,0,1329,316,393,44.6,34,31.0,11585,14402,80.4,207579,76049,4943,5577,88.6,5309,6084,87.3,1096,2088,52.5,21,27.3,27.4,-6.3,264,882,223,53,1119,34,31.0,637,20.55,477,42,39,34,29,16,49,1.58,32,3,4,5,4,1,34,31.0,508,312,230,218,60,220,427,51.5,207,292,99,193,259,767,702,26,,,
Major League Soccer,Charlotte,27,28.8,47.9,31,341,2790,31.0,50,35,85,46,4,5,57,1,46.9,43.0,33.8,76.8,486,1123,1.61,1.13,2.74,1.48,2.61,1.51,1.09,2.6,1.39,2.48,27,47.9,31.0,18453,2213,6512,7958,4110,639,18448,505,199,39.4,265,52.5,11037,51111,26034,486,310,158,406,267,12718,1113,2,31,31,2790,31.0,42,1.35,162,119,79.0,17,2,12,11,35.5,9,8,1,0,11.1,27,28.8,31,2790,90,100,31.0,341,84,218,122,17,157,1.71,51,42,9,0.29,46.9,48.2,-1.3,-0.04,27,31.0,50,326,122,37.4,10.52,3.94,0.14,0.38,16.0,9,4,5,46.9,43.0,0.14,3.1,3.0,27,31.0,57,1,0,346,356,40,416,229,261,5,9,0,1122,286,307,48.2,27,31.0,12799,15263,83.9,237496,81570,5109,5616,91.0,6070,6753,89.9,1395,2314,60.3,35,33.8,31.3,1.2,250,1020,252,44,1123,27,31.0,584,18.84,451,40,31,27,29,6,87,2.81,61,6,5,5,10,0,27,31.0,391,261,195,146,50,192,390,49.2,198,341,140,201,229,620,735,24,,,
Major League Soccer,Chicago Fire,28,26.7,49.0,30,330,2700,30.0,57,42,99,52,5,6,62,3,48.6,43.9,35.2,79.1,470,1094,1.9,1.4,3.3,1.73,3.13,1.62,1.17,2.79,1.46,2.64,28,49.0,30.0,18367,2414,7307,7361,3880,678,18360,537,229,42.6,281,52.3,10034,48020,24184,470,310,147,426,260,12379,1088,2,30,30,2696,30.0,53,1.77,139,87,66.9,13,6,11,5,16.7,9,7,1,1,12.5,28,26.7,30,2700,90,100,30.0,330,81,192,136,20,132,1.5,57,53,4,0.13,48.6,49.3,-0.7,-0.02,28,30.0,57,396,157,39.6,13.2,5.23,0.13,0.33,18.0,13,5,6,48.6,43.9,0.12,8.4,8.1,28,30.0,62,3,1,358,332,46,360,289,284,4,9,2,1247,296,291,50.4,28,30.0,12461,14889,83.7,213999,79828,5780,6362,90.9,5406,6077,89.0,1027,1806,56.9,42,35.2,29.9,6.8,296,872,240,24,1094,28,30.0,712,23.73,522,48,43,57,30,12,96,3.2,63,6,10,10,4,3,28,30.0,467,284,245,155,67,224,435,51.5,211,328,100,228,289,756,783,29,,,
Major League Soccer,Colorado Rapids,34,26.2,44.9,31,341,2790,31.0,40,27,67,33,7,11,56,2,47.1,38.4,31.3,69.7,422,1079,1.29,0.87,2.16,1.06,1.94,1.52,1.01,2.53,1.24,2.25,34,44.9,31.0,17071,1831,5428,7430,4383,666,17060,437,199,45.5,203,46.5,9281,45064,21923,422,327,112,441,245,10499,1068,3,31,31,2790,31.0,52,1.68,167,118,70.1,11,6,14,7,22.6,3,2,1,0,33.3,34,26.2,31,2790,90,100,31.0,341,83,214,126,19,146,1.26,41,52,-11,-0.35,47.1,54.8,-7.7,-0.25,34,31.0,40,352,110,31.3,11.35,3.55,0.09,0.3,17.5,18,7,11,47.1,38.4,0.11,-7.1,-5.4,34,31.0,56,2,0,323,352,51,508,290,243,10,3,4,1202,369,396,48.2,34,31.0,10599,13613,77.9,183201,70993,4871,5557,87.7,4493,5255,85.5,917,2028,45.2,27,31.3,36.6,-4.3,265,905,236,46,1079,34,31.0,638,20.58,479,48,22,38,40,11,73,2.35,56,2,1,4,10,0,34,31.0,411,243,164,179,68,190,419,45.3,229,389,125,264,290,701,742,13,,,
