id_season,team_id,season_name,country,championship_name,team_code,team_logo,attacking_overall__played,attacking_overall__goals,attacking_overall__xg,attacking_overall__goals_vs_xg,attacking_overall__shots,attacking_overall__sot,attacking_overall__conv_pct,attacking_overall__xg_per_shot,attacking_set_pieces__goals,attacking_set_pieces__shots,attacking_set_pieces__xg,attacking_set_pieces__goal_pct,attacking_set_pieces__shot_pct,attacking_set_pieces__xg_pct,attacking_misc__touches_in_box,attacking_misc__hit_post,attacking_misc__offsides,attacking_misc__penalties__total,attacking_misc__penalties__goals,attacking_misc__free_kicks__total,attacking_misc__free_kicks__goals,attacking_misc__headers__total,attacking_misc__headers__goals,attacking_misc__fast_breaks__total,attacking_misc__fast_breaks__goals,passing__avg_poss,passing__all_passes__pct,passing__final_third_passes__successful,passing__final_third_passes__pct,passing__pass_direction__fwd,passing__pass_direction__bwd,passing__pass_direction__left,passing__pass_direction__right,passing__crosses__total,passing__crosses__successful,passing__crosses__pct,passing__through_balls,pressing__pressed_seqs,pressing__ppda,pressing__start_distance_m,pressing__total,pressing__high_turnovers__shot_ending,pressing__high_turnovers__goal_ending,pressing__high_turnovers__pct_end_in_shot,sequences__ten_plus_passes,sequences__direct_speed,sequences__passes_per_seq,sequences__sequence_time,sequences__build_ups__total,sequences__build_ups__goals,sequences__direct_attacks__total,sequences__direct_attacks__goals,misc.__subs_used,misc.__subs_goals,misc.__errors_lead_to_shot,misc.__errors_lead_to_goal,misc.__fouled,misc.__yellows,misc.__reds,misc.__pens_won,misc.__fouls,misc.__opp_yellows,misc.__opp_reds,misc.__pens_conceded,defending_overall__goals,defending_overall__xg,defending_overall__goals_vs_xg,defending_overall__shots,defending_overall__sot,defending_overall__conv_pct,defending_overall__xg_per_shot,defending_overall__shots_in_box_pct,defending_overall__goals_in_box_pct,defending_set_pieces__goals,defending_set_pieces__shots,defending_set_pieces__xg,defending_set_pieces__goal_pct,defending_set_pieces__shot_pct,defending_set_pieces__xg_pct,defending_defensive_actions__avg_poss,defending_defensive_actions__tackles,defending_defensive_actions__interceptions,defending_defensive_actions__recoveries,defending_defensive_actions__blocks,defending_defensive_actions__clearances,defending_defensive_actions__ground_duels_won,defending_defensive_actions__aerial_duels_won,defending_misc__touches_in_box,defending_misc__hit_post,defending_misc__offsides,defending_misc__penalties__total,defending_misc__penalties__goals,defending_misc__free_kicks__total,defending_misc__free_kicks__goals,defending_misc__headers__total,defending_misc__headers__goals,defending_misc__fast_breaks__total,defending_misc__fast_breaks__goals
1,429,2024/25,France,Ligue 1,Lille,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=be2k34rut1lz79jxenabttqlc,4,3.25,2.56,0.69,17.0,5.75,19.12,0.15,0.25,5.25,0.38,7.69,30.88,14.75,29.75,0.25,1.75,0.5,0.25,0.25,0.0,3.0,0.25,1.0,0.25,58.4,84.9,94.75,72.0,30.6,15.7,26.2,27.6,14.75,3.25,22.0,2.0,12.5,8.7,45.1,6.0,0.5,0.25,8.33,13.0,1.82,4.05,11.21,2.5,0.25,1.5,0.0,4.25,1.25,1.0,0.0,11.25,1.75,0.0,0.5,12.0,2.5,0.25,0.25,1.25,1.39,-0.14,9.75,3.0,12.82,0.14,69.23,100.0,0.5,3.25,0.26,40.0,33.33,18.45,58.4,16,11,47,2,21,49.6,60.0,15.25,0.25,1.5,0.25,0.0,0.25,0.0,2.0,0.25,0.5,0.0
1,143,2024/25,France,Ligue 1,Lyon,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=121le8unjfzug3iu9pgkqa1c7,4,1.5,2.06,-0.56,12.5,5.5,12.0,0.17,0.25,3.75,0.39,16.67,30.0,18.95,24.25,0.5,0.75,0.0,0.0,0.5,0.0,3.25,0.25,1.0,0.0,51.7,86.6,82.25,74.3,30.5,15.7,27.5,26.3,11.75,2.75,23.4,1.5,8.25,12.0,37.8,2.5,1.0,0.0,40.0,12.0,1.75,4.25,11.69,3.25,0.0,1.25,0.0,3.75,0.5,1.25,0.0,13.75,1.75,0.25,0.0,14.75,2.0,0.25,0.0,0.75,1.23,-0.47,14.25,3.5,5.26,0.09,59.65,100.0,0.25,2.75,0.29,33.33,19.3,23.85,51.7,15,8,41,6,21,50.5,50.7,26.75,0.0,3.0,0.0,0.0,0.25,0.0,1.25,0.25,0.5,0.0
1,142,2024/25,France,Ligue 1,Lens,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3xedluek08t2ka7oypwuullcn,4,1.25,1.9,-0.65,16.25,5.25,7.69,0.12,0.25,5.5,0.48,20.0,33.85,25.39,33.0,0.0,1.75,0.5,0.5,0.5,0.0,2.5,0.0,0.75,0.0,49.4,84.8,92.25,77.8,30.0,15.4,27.2,27.4,16.0,3.25,20.3,1.0,11.25,13.4,43.8,8.0,1.0,0.0,12.5,9.5,2.04,3.57,8.99,1.5,0.25,1.5,0.0,4.5,0.25,0.5,0.25,13.0,1.5,0.0,0.5,10.75,2.5,0.25,0.0,1.25,1.36,-0.11,13.0,4.25,9.62,0.1,61.54,60.0,0.25,3.5,0.15,20.0,26.92,11.36,49.4,18,11,51,4,22,54.4,44.4,25.0,0.25,0.75,0.0,0.0,0.5,0.0,2.25,0.0,0.25,0.0
1,144,2024/25,France,Ligue 1,Marseille,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=27xvwccz8kpmqsefjv2b2sc0o,4,2.25,1.89,0.36,13.75,4.75,16.36,0.14,0.75,4.0,0.4,33.33,29.09,21.31,26.25,0.75,0.75,0.75,0.5,0.0,0.0,3.25,0.25,0.5,0.0,61.8,90.4,156.25,81.3,26.4,13.9,29.4,30.3,13.25,2.75,20.8,2.5,12.75,11.7,45.8,7.75,2.5,0.5,32.26,20.5,1.51,5.87,16.47,6.25,0.25,3.0,0.0,4.75,0.25,1.0,0.0,10.0,2.25,0.25,0.75,11.25,1.5,0.5,0.0,1.0,1.26,-0.26,10.5,4.0,9.52,0.12,69.05,100.0,0.0,2.0,0.1,0.0,19.05,8.1,61.8,12,4,37,4,17,51.0,57.8,15.5,0.5,1.75,0.0,0.0,0.5,0.0,1.5,0.0,1.0,0.0
1,149,2024/25,France,Ligue 1,PSG,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=2b3mar72yy8d6uvat1ka6tn3r,4,2.5,1.74,0.76,16.5,5.5,15.15,0.11,0.75,3.0,0.28,30.0,18.18,16.25,37.5,0.75,0.5,0.75,0.5,1.0,0.0,1.5,0.0,0.25,0.0,74.5,92.8,262.25,87.6,24.0,16.1,29.6,30.3,10.75,2.0,18.6,0.75,16.0,9.2,48.9,12.75,2.0,0.25,15.69,31.0,1.52,6.91,19.38,7.75,0.0,1.75,0.0,4.75,0.0,0.0,0.0,7.25,0.5,0.0,0.75,6.75,1.0,0.0,0.25,0.75,0.94,-0.19,8.25,2.25,9.09,0.11,57.58,66.67,0.25,3.0,0.28,33.33,36.36,29.42,74.5,15,6,50,2,10,45.7,48.1,13.25,0.0,0.5,0.25,0.0,0.25,0.0,1.0,0.0,0.75,0.0
1,2338,2024/25,France,Ligue 1,Paris,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=8v00fx2zwhiwm05tqqkt122p5,4,1.75,1.69,0.06,14.0,6.0,12.5,0.12,0.0,2.5,0.16,0.0,17.86,9.67,21.5,0.5,1.25,0.25,0.25,0.25,0.0,1.25,0.0,1.0,0.25,53.0,87.3,81.5,73.9,31.4,15.8,26.1,26.7,11.0,1.5,13.6,1.75,10.0,20.4,41.6,4.5,1.75,0.0,38.89,13.5,1.82,4.49,12.07,3.75,0.5,1.75,0.25,5.0,0.0,1.0,1.0,9.75,1.0,0.25,0.25,8.5,1.0,0.5,0.75,2.25,2.05,0.2,14.0,4.75,16.07,0.15,67.86,88.89,0.5,5.5,0.54,22.22,39.29,26.41,53.0,13,8,43,5,27,50.0,42.5,22.75,0.25,1.25,0.75,0.5,0.5,0.0,1.75,0.0,0.0,0.0
1,862,2024/25,France,Ligue 1,Brest,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=3adj8hkws0z1al232bg2h6tk0,4,1.25,1.66,-0.41,16.5,4.25,7.58,0.1,0.25,7.25,0.48,20.0,43.94,29.01,22.75,0.25,1.5,0.25,0.25,0.5,0.0,4.25,0.0,0.25,0.0,44.3,77.6,58.75,59.3,34.8,16.4,22.6,26.2,11.25,3.0,26.7,1.0,11.75,11.7,44.7,11.25,1.5,0.25,13.33,6.0,1.58,2.92,8.2,0.75,0.0,0.5,0.0,4.0,0.0,0.75,0.75,10.0,1.5,0.25,0.25,9.75,1.0,0.25,0.25,2.5,2.11,0.39,13.25,5.75,18.87,0.16,83.02,100.0,0.5,4.75,0.42,20.0,35.85,20.1,44.3,20,8,51,6,22,48.4,53.0,26.25,0.25,2.0,0.25,0.25,0.5,0.0,2.25,0.0,0.75,0.0
1,146,2024/25,France,Ligue 1,Monaco,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4t4hod56fsj7utpjdor8so5q6,4,2.0,1.59,0.41,11.0,2.75,18.18,0.14,0.25,3.5,0.28,12.5,31.82,17.92,25.25,0.5,2.5,0.0,0.0,0.5,0.0,3.0,0.75,0.75,0.25,58.4,84.9,98.25,71.7,28.9,16.4,28.1,26.6,14.0,2.75,19.6,1.25,12.5,8.1,45.5,8.75,1.25,0.0,14.29,15.75,1.79,3.92,9.96,2.5,0.0,0.5,0.25,4.75,0.5,0.75,0.0,10.75,2.5,0.0,0.0,12.75,1.0,0.5,0.5,1.25,1.45,-0.2,12.0,2.75,10.42,0.12,60.42,100.0,0.0,4.25,0.31,0.0,35.42,21.11,58.4,16,9,49,3,22,46.5,47.7,20.75,0.0,1.25,0.5,0.25,0.25,0.0,1.5,0.0,0.5,0.0
1,694,2024/25,France,Ligue 1,Lorient,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=70nn27vgkt6l48lvv5e66q7ww,4,1.25,1.51,-0.26,11.5,3.25,10.87,0.13,0.5,4.0,0.3,40.0,34.78,19.79,22.0,0.0,2.25,0.25,0.0,0.5,0.0,1.75,0.25,1.25,0.0,43.9,85.3,81.25,74.7,32.4,16.4,24.8,26.5,10.5,1.75,16.7,1.5,6.75,16.2,40.7,5.5,0.5,0.25,9.09,7.75,1.79,3.66,10.24,2.75,0.0,1.0,0.0,4.75,0.5,0.5,0.25,14.25,3.25,0.25,0.25,12.0,2.25,0.5,0.5,3.0,1.82,1.18,11.5,5.75,26.09,0.16,63.04,66.67,0.5,4.25,0.33,16.67,36.96,17.86,43.9,12,11,43,4,20,48.2,36.2,21.75,0.75,1.25,0.5,0.25,0.0,0.0,2.75,0.5,0.75,0.25
1,141,2024/25,France,Ligue 1,Le Havre,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=23pqcgxu1tip265hbe01kszbt,4,1.25,1.42,-0.17,12.25,4.75,10.2,0.12,0.25,3.75,0.18,20.0,30.61,13.08,19.0,0.25,1.0,0.0,0.0,0.5,0.0,2.75,0.0,1.0,0.25,43.9,81.6,57.5,64.1,32.6,15.1,26.0,26.2,18.5,4.0,21.6,1.0,10.75,12.7,42.6,8.0,1.25,0.25,15.63,9.0,1.93,3.43,9.32,1.75,0.0,1.0,0.25,5.0,0.0,0.75,0.25,10.5,1.75,0.0,0.0,14.25,1.25,0.25,0.5,1.75,1.21,0.55,8.75,4.0,20.0,0.14,68.57,100.0,0.5,1.5,0.16,28.57,17.14,13.25,43.9,17,8,50,3,24,47.6,47.7,18.25,0.25,1.5,0.5,0.5,0.5,0.0,2.0,0.25,0.0,0.0
1,153,2024/25,France,Ligue 1,Strasbourg,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=71ajatxnuhc5cnm3xvgdky49w,4,1.25,1.35,-0.1,11.25,4.75,11.11,0.12,0.0,3.25,0.13,0.0,28.89,9.22,20.0,0.25,2.0,0.5,0.5,1.0,0.0,2.5,0.5,0.25,0.0,54.4,88.2,92.75,73.9,30.2,14.9,28.5,26.4,14.5,2.0,13.8,2.25,14.0,9.6,47.2,11.25,0.75,0.0,6.67,12.25,1.69,3.96,11.04,2.75,0.5,1.0,0.0,4.5,0.5,0.5,0.25,13.0,1.25,0.5,0.5,10.5,2.0,0.0,0.0,0.75,0.83,-0.08,8.25,1.75,9.09,0.1,72.73,100.0,0.0,2.25,0.13,0.0,27.27,15.05,54.4,20,5,50,3,20,50.6,48.8,17.5,0.0,2.0,0.0,0.0,0.25,0.0,2.0,0.25,1.0,0.25
1,150,2024/25,France,Ligue 1,Rennes,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=z1wbqtd0fz5t5eezjvrbld3h,4,1.25,1.3,-0.05,13.5,4.5,9.26,0.1,0.25,2.25,0.29,20.0,16.67,22.27,18.25,0.5,2.5,0.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,47.1,86.5,90.5,75.3,30.7,16.9,27.0,25.4,8.5,1.25,14.7,1.25,8.5,14.2,40.8,9.0,2.0,0.0,22.22,14.5,1.51,4.19,11.61,2.0,0.5,1.25,0.0,4.75,0.5,1.0,0.5,11.75,1.5,0.75,0.0,10.5,3.25,0.25,0.0,1.5,1.92,-0.42,16.0,5.25,9.38,0.12,64.06,100.0,0.25,3.5,0.34,16.67,21.88,17.88,47.1,13,7,47,5,24,50.2,54.2,28.5,0.5,2.0,0.0,0.0,0.25,0.0,2.5,0.75,2.0,0.0
1,1395,2024/25,France,Ligue 1,Nice,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=bx0cdmzr2gwr70ez72dorx82p,4,1.25,1.28,-0.03,13.75,4.75,9.09,0.09,0.25,4.0,0.23,20.0,29.09,18.35,23.5,0.5,2.0,0.0,0.0,0.25,0.0,3.75,0.25,0.75,0.25,57.4,86.0,91.0,72.8,31.6,13.8,28.4,26.1,17.5,4.75,27.1,2.25,7.0,12.2,39.5,3.0,0.5,0.0,16.67,10.75,1.79,4.03,11.1,2.25,0.0,2.5,0.25,5.0,0.25,0.75,0.25,13.25,2.5,0.0,0.0,13.0,1.5,0.25,0.0,1.25,1.35,-0.1,12.0,5.25,10.42,0.11,62.5,100.0,0.0,2.5,0.09,0.0,20.83,6.55,57.4,14,7,45,3,23,49.3,53.6,21.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.25,0.25
1,427,2024/25,France,Ligue 1,Toulouse,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=4aghw9tyi8ba3ju1ne83gmf9w,4,1.75,1.23,0.52,9.75,3.75,17.95,0.13,0.25,3.5,0.17,14.29,35.9,14.04,21.25,0.5,1.5,0.25,0.0,0.25,0.0,2.75,0.25,1.5,0.0,36.3,80.0,54.25,64.0,35.7,13.1,25.3,25.9,8.75,1.5,17.1,2.0,8.25,18.2,41.8,7.0,0.75,0.0,10.71,4.75,1.96,2.82,7.98,0.75,0.0,1.75,0.0,4.75,0.25,0.25,0.0,10.75,1.75,0.25,0.25,10.25,1.25,0.0,0.75,2.0,1.65,0.35,15.5,4.25,12.9,0.11,59.68,87.5,0.5,5.75,0.41,25.0,37.1,24.63,36.3,17,9,46,6,31,52.4,53.5,30.25,0.25,0.75,0.75,0.75,0.5,0.0,4.0,0.0,0.5,0.0
1,2128,2024/25,France,Ligue 1,Angers,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=75qj99fhg5c0ztj2tva5u4uii,4,0.75,1.18,-0.42,7.75,3.25,9.68,0.15,0.0,0.75,0.03,0.0,9.68,2.84,11.25,0.0,2.0,0.25,0.25,0.25,0.0,0.75,0.25,0.75,0.0,32.5,82.3,35.5,64.3,35.4,15.0,22.3,27.3,7.0,1.25,17.9,2.0,5.5,24.6,34.5,3.75,0.5,0.0,13.33,6.5,2.18,3.15,8.93,0.75,0.0,1.75,0.0,4.25,0.25,0.75,0.25,8.5,1.25,0.25,0.25,8.5,0.75,0.0,0.5,0.75,1.49,-0.73,15.5,5.75,4.84,0.1,46.77,100.0,0.25,3.25,0.38,33.33,20.97,25.67,32.5,23,7,50,4,29,50.5,52.5,23.5,0.0,1.25,0.5,0.0,1.25,0.0,1.75,0.0,0.0,0.0
1,145,2024/25,France,Ligue 1,Metz,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=2khen2a38l2hkx33s73pehl6o,4,0.75,1.1,-0.35,9.0,2.25,8.33,0.12,0.5,2.5,0.46,66.67,27.78,41.16,16.75,0.25,1.5,0.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,47.2,87.1,59.5,70.8,28.7,17.2,26.9,27.2,12.0,2.0,16.7,0.75,9.0,17.0,36.7,3.75,1.0,0.25,26.67,12.5,1.6,4.12,12.62,1.25,0.0,1.5,0.0,4.25,0.0,0.5,0.25,8.75,1.25,0.25,0.25,11.75,1.0,0.0,0.5,2.0,2.22,-0.22,14.0,6.25,14.29,0.16,69.64,100.0,0.25,4.0,0.38,12.5,28.57,16.97,47.2,20,6,49,3,22,48.5,48.4,26.0,0.25,1.25,0.5,0.5,0.5,0.0,2.5,0.25,1.5,0.25
1,138,2024/25,France,Ligue 1,Auxerre,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=9bxav814mkuhueiyivyive82d,4,0.75,1.07,-0.32,10.5,4.25,7.14,0.1,0.0,2.25,0.2,0.0,21.43,19.12,14.5,0.5,1.5,0.25,0.0,0.0,0.0,1.5,0.0,1.5,0.0,44.6,79.4,63.75,61.5,34.5,15.2,24.3,25.9,9.5,1.75,18.4,2.0,12.5,11.4,40.7,4.0,0.5,0.0,12.5,7.25,1.56,3.09,8.33,2.25,0.5,2.0,0.0,4.25,0.0,0.5,0.0,13.5,2.25,0.5,0.25,13.75,2.75,0.0,0.0,1.5,1.3,0.2,11.75,3.75,12.77,0.11,70.21,100.0,0.0,5.25,0.28,0.0,44.68,21.47,44.6,20,10,46,3,25,52.5,46.5,21.25,0.5,1.25,0.0,0.0,0.25,0.0,3.75,0.5,0.75,0.25
1,430,2024/25,France,Ligue 1,Nantes,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=750ustvk4jfqmo8q4gnrcxy7z,4,0.25,0.45,-0.2,8.0,2.0,3.13,0.06,0.0,3.0,0.09,0.0,37.5,20.22,14.75,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.25,41.2,79.1,34.25,56.4,34.5,14.8,26.2,24.4,7.5,1.25,16.7,0.5,7.0,18.0,36.4,3.75,0.75,0.25,20.0,6.75,1.8,3.22,8.89,1.0,0.0,1.75,0.0,5.0,0.0,0.0,0.0,10.75,1.0,0.0,0.0,9.75,2.0,0.0,0.0,0.75,1.41,-0.66,16.5,5.0,4.55,0.09,63.64,66.67,0.25,2.75,0.12,33.33,16.67,8.26,41.2,18,7,47,5,26,54.2,53.5,27.75,0.25,4.5,0.0,0.0,0.0,0.0,4.0,0.25,1.25,0.25
2,156,2024/25,Allemagne,Bundesliga,Bayern München,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=apoawtpvac4zqlancmvw4nk4o,3,4.67,2.86,1.81,20.33,10.67,22.95,0.14,0.67,3.33,0.22,14.29,16.39,7.71,40.67,0.67,2.0,0.33,0.33,1.0,0.0,1.33,0.33,2.0,1.0,63.7,89.8,177.0,80.5,26.4,16.7,27.9,29.1,10.0,2.33,23.3,7.33,11.67,9.7,45.2,7.33,0.67,0.0,9.09,19.33,1.75,5.34,13.87,5.33,0.67,2.0,0.33,4.33,0.0,0.67,0.33,12.33,3.33,0.0,0.33,10.33,2.0,0.0,0.0,0.67,0.55,0.12,10.33,2.0,6.45,0.05,74.19,100.0,0.0,3.0,0.08,0.0,29.03,14.0,63.7,12,9,49,4,19,49.8,48.7,21.33,0.0,2.0,0.0,0.0,0.0,0.0,2.33,0.0,0.33,0.0
2,157,2024/25,Allemagne,Bundesliga,Dortmund,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=dt4pinj0vw0t0cvz7za6mhmzy,3,2.67,2.28,0.39,12.0,7.0,22.22,0.19,0.67,1.67,0.26,25.0,13.89,11.62,27.33,0.0,2.0,0.33,0.0,0.0,0.0,2.0,0.67,0.67,0.0,63.2,89.3,166.67,80.0,26.4,15.9,27.9,29.7,10.33,2.67,25.8,2.0,14.33,12.0,44.8,8.67,2.0,0.0,23.08,26.33,1.77,5.6,15.07,5.33,0.33,1.0,0.0,4.33,0.67,1.0,0.0,8.0,2.0,0.33,0.33,11.33,1.33,0.33,0.33,1.0,0.94,0.06,9.67,3.67,10.34,0.1,65.52,66.67,0.0,4.0,0.31,0.0,41.38,32.45,63.2,10,6,47,2,29,45.9,61.9,16.67,0.0,2.33,0.33,0.33,0.33,0.0,3.0,0.33,0.67,0.0
2,171,2024/25,Allemagne,Bundesliga,Bremen,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=cu0eztmjcsbydyp53aleznorw,3,2.67,1.74,0.93,11.33,5.67,23.53,0.15,0.33,2.0,0.18,12.5,17.65,10.4,21.67,0.67,1.67,0.67,0.67,0.33,0.0,1.0,0.0,1.0,0.67,45.5,82.3,72.0,70.6,31.9,16.8,24.6,26.7,7.67,2.67,34.8,0.67,7.0,17.0,41.5,6.33,0.67,0.0,10.53,9.0,1.65,3.6,8.8,2.0,0.0,2.0,0.67,4.33,0.67,1.0,0.67,10.0,1.67,0.33,0.67,9.0,1.67,0.0,0.33,2.33,2.11,0.23,15.67,4.0,14.89,0.13,68.09,85.71,0.0,5.67,0.62,0.0,36.17,29.64,45.5,19,7,45,5,30,49.1,52.4,31.33,0.67,1.0,0.33,0.33,1.33,0.0,3.67,0.33,1.33,0.33
2,387,2024/25,Allemagne,Bundesliga,Köln,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=8q1ul09cygzswb7tb456bmifv,3,2.67,1.7,0.96,14.67,5.33,18.18,0.12,0.33,4.33,0.42,12.5,29.55,24.57,23.33,0.0,0.67,0.0,0.0,0.33,0.0,1.67,0.67,0.67,0.0,44.1,80.1,68.33,65.3,36.5,15.4,27.1,21.0,11.0,4.0,36.4,0.33,6.0,15.7,40.9,3.0,0.0,0.0,0.0,12.0,1.66,3.45,9.01,3.67,0.33,0.33,0.33,5.0,0.67,0.33,0.0,9.67,2.33,0.0,0.0,10.67,1.0,0.33,0.0,1.33,1.31,0.02,15.0,3.33,8.89,0.09,68.89,75.0,1.0,4.67,0.3,75.0,31.11,22.7,44.1,10,5,34,6,44,47.3,44.4,29.67,0.0,2.33,0.0,0.0,0.33,0.33,4.0,0.67,0.67,0.0
2,160,2024/25,Allemagne,Bundesliga,Freiburg,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=6k5zscdm9ufw0tguvzyjlp5hq,3,1.67,1.69,-0.02,14.0,4.0,11.9,0.12,0.33,5.33,0.32,20.0,38.1,18.67,27.33,0.0,2.0,0.67,0.67,0.33,0.0,3.67,0.33,0.67,0.0,55.8,82.0,89.0,68.5,32.8,17.3,25.6,24.4,19.0,2.67,14.0,1.0,8.33,14.0,41.0,5.67,1.0,0.0,17.65,10.67,1.74,3.34,8.87,1.0,0.0,1.33,0.0,4.33,1.0,1.67,0.33,13.0,1.67,0.33,0.67,9.33,2.67,0.0,0.0,2.67,1.33,1.34,13.0,4.33,20.51,0.1,64.1,100.0,0.67,2.67,0.35,25.0,20.51,26.25,55.8,11,10,38,5,22,56.0,51.9,19.67,0.0,2.0,0.0,0.0,0.33,0.0,2.33,0.67,1.0,0.33
2,159,2024/25,Allemagne,Bundesliga,Frankfurt,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=c5hderjlkcoaze51e5wgvptk,3,2.67,1.65,1.02,13.33,4.33,20.0,0.12,0.67,4.33,0.34,25.0,32.5,20.64,24.33,0.67,1.0,0.0,0.0,0.33,0.0,3.33,0.33,1.67,0.33,52.0,83.3,94.33,72.8,32.8,14.9,26.4,25.9,14.33,3.67,25.6,1.33,10.0,12.0,44.6,7.67,0.67,0.0,8.7,9.67,2.09,3.53,9.52,2.67,0.33,1.33,0.33,5.0,0.33,0.67,0.0,10.67,2.33,0.0,0.0,8.67,2.0,0.67,0.33,1.67,1.34,0.33,15.0,6.0,11.11,0.09,57.78,40.0,0.67,3.67,0.24,40.0,24.44,17.9,52.0,16,9,44,2,24,50.7,35.8,23.67,0.0,3.0,0.33,0.33,1.0,0.67,2.67,0.0,0.67,0.33
2,164,2024/25,Allemagne,Bundesliga,Leverkusen,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=7ad69ngbpjuyzv96drf8d9sn2,3,2.33,1.64,0.69,11.67,4.67,20.0,0.14,1.0,4.0,0.38,42.86,34.29,22.91,18.0,0.33,1.67,0.67,0.67,1.33,0.67,1.67,0.33,0.67,0.0,51.4,85.5,78.33,73.4,29.0,18.9,24.4,27.7,10.33,0.33,3.2,1.0,10.0,14.7,43.1,7.67,1.0,0.33,13.04,14.67,1.4,4.16,11.33,1.33,0.0,1.0,0.0,4.0,0.0,0.67,0.33,12.0,1.33,0.67,0.67,9.67,3.0,0.33,0.33,2.0,1.23,0.77,11.67,4.0,17.14,0.1,60.0,66.67,0.67,3.33,0.27,33.33,28.57,21.85,51.4,15,7,42,1,20,54.2,64.2,22.67,1.0,0.67,0.33,0.33,0.0,0.0,2.67,0.0,0.67,0.33
2,680,2024/25,Allemagne,Bundesliga,St. Pauli,https://omo.akamai.opta.net/image.php?secure=true&h=omo.akamai.opta.net&sport=football&entity=team&description=badges&dimensions=150&id=85jtaw5dcxxx1yp8te6axh3p8,3,2.33,1.56,0.77,13.67,6.67,17.07,0.11,1.0,1.67,0.13,42.86,12.2,8.39,27.67,0.0,2.0,0.67,0.33,0.33,0.33,0.33,0.33,2.0,0.0,53.3,81.1,105.0,67.5,36.5,15.0,23.5,25.0,16.0,2.67,16.7,2.33,13.0,13.1,42.8,6.67,1.33,0.33,20.0,9.67,1.92,3.49,7.99,2.67,0.33,1.33,0.33,4.33,0.0,0.67,0.33,12.0,2.0,0.0,0.67,13.67,2.67,0.67,0.33,1.33,0.9,0.44,7.67,4.67,17.39,0.12,65.22,100.0,0.33,2.33,0.1,25.0,30.43,11.14,53.3,22,7,48,1,21,54.1,37.2,16.33,0.0,2.33,0.33,0.0,0.67,0.0,2.33,0.67,1.0,0.0
